created_at,created_at,PM1.0_CF1_ug/m3,PM2.5_CF1_ug/m3,PM10.0_CF1_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3,>=0.3um/dl,>=0.5um/dl,>1.0um/dl,>=2.5um/dl,>=5.0um/dl,>=10.0um/dl,PM1.0_ATM_ug/m3,PM10_ATM_ug/m3
2020-12-20 00:00:00+00:00,2020-12-20 00:00:00+00:00,6.73,8.37,9.02,17240.0,-76.23,75.2,100.0,8.37,1230.65,366.33,40.07,3.01,1.0,0.3,6.73,9.02
2020-12-21 00:00:00+00:00,2020-12-21 00:00:00+00:00,0.62,1.41,2.28,18680.0,-76.33,84.43,100.0,1.41,285.06,83.26,14.57,3.17,1.45,0.28,0.62,2.28
2020-12-22 00:00:00+00:00,2020-12-22 00:00:00+00:00,0.58,0.84,0.93,20120.0,-78.5,81.7,100.0,0.84,289.21,82.25,7.18,0.65,0.16,0.03,0.58,0.93
2020-12-23 00:00:00+00:00,2020-12-23 00:00:00+00:00,0.42,0.68,0.8,21560.0,-77.07,89.03,41.5,0.68,276.59,75.26,5.84,0.67,0.19,0.06,0.42,0.8
2020-12-24 00:00:00+00:00,2020-12-24 00:00:00+00:00,0.03,0.27,0.94,23000.0,-77.17,93.47,47.5,0.27,302.72,73.01,10.44,2.74,1.21,0.25,0.03,0.94
2020-12-25 00:00:00+00:00,2020-12-25 00:00:00+00:00,2.16,3.79,5.35,24440.0,-76.57,77.03,100.0,3.79,548.08,163.15,29.13,5.65,2.24,0.54,2.16,5.35
2020-12-26 00:00:00+00:00,2020-12-26 00:00:00+00:00,0.72,1.44,2.18,25880.0,-77.3,80.47,100.0,1.44,317.43,92.27,12.89,2.71,1.08,0.27,0.72,2.18
2020-12-27 00:00:00+00:00,2020-12-27 00:00:00+00:00,8.28,10.09,10.42,27320.0,-78.0,94.63,64.17,10.09,1705.83,473.69,51.53,2.24,0.51,0.08,8.23,10.42
2020-12-28 00:00:00+00:00,2020-12-28 00:00:00+00:00,4.31,9.22,13.18,28760.0,-76.53,90.83,88.6,9.22,971.08,286.72,70.81,1.745,1.7966666666666666,0.1,4.31,13.18
2020-12-29 00:00:00+00:00,2020-12-29 00:00:00+00:00,0.31,0.68,0.9,30201.0,-75.8,73.77,100.0,0.68,240.71,67.18,6.83,1.25,0.42,0.12,0.31,0.9
2020-12-30 00:00:00+00:00,2020-12-30 00:00:00+00:00,0.75,1.71,2.89,31641.0,-77.57,78.17,100.0,1.71,312.17,91.26,17.42,4.11,1.85,0.37,0.75,2.89
2020-12-31 00:00:00+00:00,2020-12-31 00:00:00+00:00,0.07,0.52,1.03,33081.0,-76.77,84.3,90.93,0.52,183.87,52.44,8.48,2.21,0.83,0.2,0.07,1.03
2021-01-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,0.05,0.49,1.31,34521.0,-76.67,77.83,100.0,0.49,160.62,46.21,9.39,2.79,1.33,0.35,0.05,1.31
2021-01-02 00:00:00+00:00,2021-01-02 00:00:00+00:00,0.46,0.88,1.23,98.0,-76.4,74.47,100.0,0.88,271.56,77.69,7.91,1.47,0.63,0.13,0.46,1.23
2021-01-03 04:00:00+00:00,2021-01-03 04:00:00+00:00,1.61,2.31,2.84,21.0,-87.24,85.9,100.0,2.31,443.43,131.55,14.7,2.24,0.75,0.24,1.61,2.84
2021-01-04 00:00:00+00:00,2021-01-04 00:00:00+00:00,1.73,2.4,2.8,944.0,-82.9,90.67,100.0,2.4,550.05,157.81,14.38,1.77,0.67,0.11,1.73,2.8
2021-01-05 00:00:00+00:00,2021-01-05 00:00:00+00:00,4.44,5.63,6.04,2384.0,-79.33,93.2,77.5,5.63,1043.25,301.16,28.38,2.16,0.66,0.12,4.44,6.04
2021-01-06 00:00:00+00:00,2021-01-06 00:00:00+00:00,0.02,0.32,0.84,3824.07,-82.67,79.77,100.0,0.32,117.74,34.57,7.46,2.1,0.93,0.27,0.02,0.85
2021-01-07 00:00:00+00:00,2021-01-07 00:00:00+00:00,0.04,0.33,0.87,5265.0,-77.63,79.9,100.0,0.33,159.01,45.98,6.69,1.85,0.92,0.25,0.04,0.87
2021-01-08 00:00:00+00:00,2021-01-08 00:00:00+00:00,0.23,0.9,1.99,6705.0,-80.43,74.67,100.0,0.9,206.53,61.28,13.47,3.75,1.72,0.39,0.23,1.99
2021-01-09 00:00:00+00:00,2021-01-09 00:00:00+00:00,4.26,4.35,4.52,8145.0,-83.37,88.67,52.43,4.14,1157.96,287.16,3.6,0.83,0.32,0.08,3.72,4.49
2021-01-10 00:00:00+00:00,2021-01-10 00:00:00+00:00,0.02,0.08,0.19,325.79,-80.34,95.48,50.76,0.08,297.02,73.51,4.76,0.74,0.32,0.07,0.02,0.18
2021-01-11 00:00:00+00:00,2021-01-11 00:00:00+00:00,0.82,0.98,1.21,1764.0,-80.13,96.73,44.67,0.98,442.64,102.83,5.18,1.36,0.55,0.12,0.8,1.21
2021-01-12 00:00:00+00:00,2021-01-12 00:00:00+00:00,1.74,2.54,3.15,3204.0,-80.03,96.77,56.4,2.54,685.39,162.51,13.48,2.65,0.97,0.28,1.74,3.15
2021-01-13 00:00:00+00:00,2021-01-13 00:00:00+00:00,1.15,1.25,1.38,886.0,-75.97,95.2,42.43,1.24,596.52,116.46,4.64,1.3,0.6,0.15,1.11,1.38
2021-01-14 00:00:00+00:00,2021-01-14 00:00:00+00:00,2.1,3.12,3.96,2326.0,-76.0,99.0,68.13,3.12,845.72,210.84,17.03,3.43,1.3,0.34,2.1,3.96
2021-01-15 00:00:00+00:00,2021-01-15 00:00:00+00:00,9.5,11.81,13.2,3766.0,-76.47,97.13,56.37,11.52,2154.27,582.15,45.86,6.36,2.16,0.6,8.91,13.18
2021-01-16 00:00:00+00:00,2021-01-16 00:00:00+00:00,0.0,0.0,0.03,5206.0,-74.9,89.9,21.7,0.0,85.53,18.85,2.4,0.47,0.15,0.05,0.0,0.03
2021-01-17 00:00:00+00:00,2021-01-17 00:00:00+00:00,0.6,1.13,1.63,6646.0,-74.97,91.1,41.3,1.13,349.95,92.59,10.69,2.1,0.83,0.13,0.6,1.63
2021-01-18 00:00:00+00:00,2021-01-18 00:00:00+00:00,6.68,8.93,9.85,8085.86,-78.96,98.39,41.89,8.93,1490.23,408.95,47.01,4.83,1.42,0.26,6.68,9.85
2021-01-19 00:00:00+00:00,2021-01-19 00:00:00+00:00,1.17,2.6,4.05,9526.0,-79.9,84.23,72.7,2.6,394.81,117.28,23.49,5.32,2.24,0.46,1.17,4.05
2021-01-20 00:00:00+00:00,2021-01-20 00:00:00+00:00,0.2,1.11,2.15,722.0,-78.8,78.03,64.83,1.11,211.43,62.16,15.85,4.05,1.62,0.35,0.2,2.15
2021-01-21 00:00:00+00:00,2021-01-21 00:00:00+00:00,0.75,1.61,2.5,2162.0,-77.6,90.7,47.27,1.61,354.34,99.27,16.86,3.27,1.42,0.26,0.75,2.5
2021-01-22 00:00:00+00:00,2021-01-22 00:00:00+00:00,3.08,4.81,5.98,3602.0,-77.8,98.83,52.97,4.79,988.49,256.44,27.27,5.81,1.86,0.41,3.01,5.98
2021-01-23 00:00:00+00:00,2021-01-23 00:00:00+00:00,4.96,6.62,7.94,5042.0,-77.7,92.6225,53.53,6.6,1397.32,353.04,29.61,5.7,2.0,0.5,4.86,7.94
2021-01-24 00:00:00+00:00,2021-01-24 00:00:00+00:00,7.38,9.31,10.27,6482.0,-79.63,95.86857142857143,54.77,9.31,1591.07,450.02,42.12,4.51,1.5,0.39,7.38,10.27
2021-01-25 00:00:00+00:00,2021-01-25 00:00:00+00:00,8.35,9.39,10.14,714.0,-79.83,97.77,65.2,9.37,2342.3,566.17,17.42,3.51,1.19,0.26,8.19,10.14
2021-01-26 00:00:00+00:00,2021-01-26 00:00:00+00:00,0.17,0.39,0.61,2153.0,-81.3,98.90714285714286,27.17,0.39,410.34,102.28,6.5,0.91,0.32,0.11,0.17,0.61
2021-01-27 00:00:00+00:00,2021-01-27 00:00:00+00:00,0.58,1.54,2.41,187.0,-82.0,79.13,100.0,1.54,277.9,81.84,15.38,4.03,1.42,0.26,0.58,2.41
2021-01-28 00:00:00+00:00,2021-01-28 00:00:00+00:00,0.95,2.89,5.52,1627.0,-84.8,74.17,100.0,2.89,362.21,108.8,29.0,9.31,2.2649999999999997,0.49,0.95,5.52
2021-01-29 00:00:00+00:00,2021-01-29 00:00:00+00:00,0.66,2.36,4.35,3067.0,-81.07,75.63,100.0,2.36,315.94,94.32,24.41,7.96,3.11,0.72,0.66,4.35
2021-01-30 00:00:00+00:00,2021-01-30 00:00:00+00:00,5.72,6.72,7.14,4507.0,-81.77,82.43,100.0,6.72,996.49,302.28,29.42,1.92,0.68,0.16,5.72,7.14
2021-01-31 00:00:00+00:00,2021-01-31 00:00:00+00:00,3.93,6.66,9.02,5947.0,-80.63,80.6,100.0,6.66,819.26,245.06,46.76,9.4,1.055,0.79,3.93,9.02
2021-02-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2.85,4.18,5.16,7387.0,-77.17,85.9,100.0,4.18,669.69,195.02,24.93,4.2,1.43,0.33,2.85,5.16
2021-02-02 00:00:00+00:00,2021-02-02 00:00:00+00:00,4.01,5.98,7.08,8827.0,-82.4,78.6,100.0,5.98,787.05,236.92,44.04,4.34,1.61,0.35,4.01,7.08
2021-02-03 00:00:00+00:00,2021-02-03 00:00:00+00:00,0.17,0.75,1.41,10267.0,-81.23,86.0,45.93,0.75,209.13,60.51,10.45,2.55,1.1,0.25,0.17,1.41
2021-02-04 00:00:00+00:00,2021-02-04 00:00:00+00:00,0.57,1.64,2.76,11707.0,-80.93,91.77,66.03,1.64,361.93,102.2,18.33,4.1,1.77,0.32,0.57,2.76
2021-02-05 00:00:00+00:00,2021-02-05 00:00:00+00:00,0.02,0.54,1.6,13147.0,-84.37,92.4,90.07,0.54,252.19,70.59,14.71,4.34,1.8,0.41,0.02,1.6
2021-02-06 00:00:00+00:00,2021-02-06 00:00:00+00:00,2.42,4.06,5.43,14587.0,-80.4,83.47,100.0,4.06,596.97,175.33,28.05,5.52,2.12,0.42,2.42,5.43
2021-02-07 00:00:00+00:00,2021-02-07 00:00:00+00:00,7.58,8.07,8.57,16027.0,-79.43,88.2,56.17,8.0,2111.92,515.19,8.57,1.88,0.82,0.15,7.03,8.57
2021-02-08 00:00:00+00:00,2021-02-08 00:00:00+00:00,0.54,1.36,2.39,17467.0,-79.07,80.23,99.97,1.36,262.08,76.87,14.7,3.64,1.67,0.41,0.54,2.39
2021-02-09 00:00:00+00:00,2021-02-09 00:00:00+00:00,3.39,4.73,5.55,18907.0,-79.2,82.0,57.1,4.73,718.66,211.16,28.25,3.31,1.31,0.23,3.39,5.55
2021-02-10 00:00:00+00:00,2021-02-10 00:00:00+00:00,0.05,0.42,0.94,20347.0,-75.17,82.4,87.33,0.42,147.44,42.91,8.87,2.21,0.92,0.16,0.05,0.94
2021-02-11 00:00:00+00:00,2021-02-11 00:00:00+00:00,0.8,1.4,2.04,21787.0,-76.33,90.0,54.37,1.4,484.26,122.95,12.16,2.59,0.95,0.22,0.79,2.04
2021-02-12 00:00:00+00:00,2021-02-12 00:00:00+00:00,1.7,2.58,3.24,23227.0,-75.43,90.47,69.57,2.58,674.73,170.87,17.63,2.42,0.99,0.22,1.7,3.24
2021-02-13 00:00:00+00:00,2021-02-13 00:00:00+00:00,2.5,4.82,6.66,24667.0,-77.97,74.87,100.0,4.82,614.8,183.79,34.03,8.42,2.86,0.6,2.5,6.66
2021-02-14 00:00:00+00:00,2021-02-14 00:00:00+00:00,0.57,1.82,3.45,26107.0,-82.73,81.3,98.7,1.82,281.61,83.53,19.88,5.85,2.6,0.52,0.57,3.45
2021-02-15 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.39,1.26,2.34,27547.0,-77.33,78.47,78.03,1.26,262.62,75.98,14.91,3.88,1.71,0.32,0.39,2.34
2021-02-16 00:00:00+00:00,2021-02-16 00:00:00+00:00,0.14,0.74,1.74,28987.0,-80.57,83.83,100.0,0.74,169.7,50.16,12.25,3.59,1.54,0.29,0.14,1.74
2021-02-17 00:00:00+00:00,2021-02-17 00:00:00+00:00,0.41,1.61,3.26,30427.0,-77.33,80.27,100.0,1.61,252.85,74.44,19.41,5.72,2.69,0.54,0.41,3.26
2021-02-18 00:00:00+00:00,2021-02-18 00:00:00+00:00,0.22,1.3,2.59,31866.0,-76.2,83.83,88.47,1.3,202.42,60.3,16.9,4.95,2.13,0.46,0.22,2.59
2021-02-19 00:00:00+00:00,2021-02-19 00:00:00+00:00,0.22,1.28,2.96,33306.0,-80.4,89.57,99.4,1.28,245.93,70.6,20.33,6.44,2.61,0.59,0.22,2.96
2021-02-20 00:00:00+00:00,2021-02-20 00:00:00+00:00,0.6,1.52,2.45,701.0,-75.03,89.57,100.0,1.52,284.24,81.91,15.08,3.83,1.54,0.36,0.6,2.45
2021-02-21 00:00:00+00:00,2021-02-21 00:00:00+00:00,0.47,1.23,1.95,2140.0,-77.1,85.97,100.0,1.23,265.91,76.84,12.98,2.83,1.17,0.34,0.47,1.98
2021-02-22 00:00:00+00:00,2021-02-22 00:00:00+00:00,1.44,2.61,3.66,3580.0,-77.73,92.1,76.83,2.61,446.27,126.17,20.3,4.16,1.7,0.33,1.44,3.66
2021-02-23 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.97,2.45,4.1,5021.0,-75.2,76.23,94.7,2.45,362.52,108.05,23.9,5.81,2.65,0.55,0.97,4.1
2021-02-24 00:00:00+00:00,2021-02-24 00:00:00+00:00,0.48,1.66,3.24,6459.0,-75.83,75.2,100.0,1.66,285.39,83.83,18.5,5.38,2.27,0.56,0.48,3.24
2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,10.48,15.01,16.36,7900.0,-76.67,75.17,100.0,15.01,1734.36,526.19,26.105,7.43,1.78,0.28,10.48,16.36
2021-02-26 00:00:00+00:00,2021-02-26 00:00:00+00:00,4.09,5.78,6.88,9340.0,-77.2,87.5,92.27,5.78,867.7,254.75,33.71,4.56,1.76,0.31,4.09,6.88
2021-02-27 00:00:00+00:00,2021-02-27 00:00:00+00:00,4.16,5.85,7.0,10780.0,-80.23,78.17,100.0,5.85,868.95,254.69,33.7,4.61,1.69,0.34,4.16,7.0
2021-02-28 00:00:00+00:00,2021-02-28 00:00:00+00:00,11.58,13.94,14.63,12221.0,-78.53,88.13,90.47,13.8,2308.39,651.41,58.08,3.43,0.97,0.2,11.09,14.62
2021-03-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,11.43,15.7,16.66,13659.0,-75.23,91.6,93.17,15.7,1950.86,587.59,68.62,5.4,1.2,0.23,11.43,16.66
2021-03-02 00:00:00+00:00,2021-03-02 00:00:00+00:00,2.91,5.49,7.87,15100.0,-79.0,81.77,94.53,5.49,675.66,202.04,43.7,9.26,1.35,0.7,2.91,7.87
2021-03-03 00:00:00+00:00,2021-03-03 00:00:00+00:00,1.44,2.64,3.58,16540.0,-76.4,77.97,74.4,2.64,519.5,134.2,18.97,4.07,1.5,0.31,1.44,3.58
2021-03-04 00:00:00+00:00,2021-03-04 00:00:00+00:00,0.88,1.53,2.12,17980.0,-76.2,85.1,61.23,1.53,392.56,102.93,11.82,2.44,0.94,0.18,0.88,2.12
2021-03-05 00:00:00+00:00,2021-03-05 00:00:00+00:00,1.41,3.19,4.92,19421.0,-75.7,80.63,85.87,3.19,434.09,128.14,27.73,6.86,2.49,0.52,1.41,4.92
2021-03-06 00:00:00+00:00,2021-03-06 00:00:00+00:00,0.85,1.94,2.95,20859.0,-78.5,80.53,55.1,1.94,346.78,100.37,17.92,3.96,1.58,0.37,0.85,2.95
2021-03-07 00:00:00+00:00,2021-03-07 00:00:00+00:00,1.53,3.35,4.35,22299.0,-78.0,81.93,69.6,2.98,455.17,133.53,24.77,5.15,1.85,0.32,1.52,4.26
2021-03-08 00:00:00+00:00,2021-03-08 00:00:00+00:00,2.34,3.34,4.04,23740.0,-80.23,90.97,76.8,3.34,704.52,200.06,22.08,2.68,1.17,0.2,2.34,4.04
2021-03-09 00:00:00+00:00,2021-03-09 00:00:00+00:00,5.39,6.97,7.77,25180.0,-81.87,90.77,60.9,6.97,1108.41,314.37,34.7,3.46,1.18,0.3,5.39,7.77
2021-03-10 00:00:00+00:00,2021-03-10 00:00:00+00:00,2.59,3.86,5.02,26621.0,-79.7,84.03,85.1,3.86,614.86,180.15,24.53,4.27,1.84,0.4,2.59,5.02
2021-03-11 00:00:00+00:00,2021-03-11 00:00:00+00:00,1.76,2.73,3.49,28059.0,-76.23,82.2,100.0,2.73,466.62,137.6,19.23,2.87,1.19,0.23,1.76,3.49
2021-03-12 00:00:00+00:00,2021-03-12 00:00:00+00:00,3.31,4.28,4.78,29500.0,-76.87,86.13,100.0,4.28,711.45,207.74,23.05,2.1,0.79,0.15,3.31,4.78
2021-03-13 00:00:00+00:00,2021-03-13 00:00:00+00:00,8.09,9.78,10.26,907.0,-75.23,82.942,98.34360248447204,9.74,1647.91,457.71,44.63,2.61,0.76,0.15,7.98,10.26
2021-03-14 00:00:00+00:00,2021-03-14 00:00:00+00:00,0.41,1.53,2.91,2347.0,-74.97,82.99,95.85900621118013,1.53,291.56,74.88,16.3,5.44,2.19,0.43,0.41,2.91
2021-03-15 00:00:00+00:00,2021-03-15 00:00:00+00:00,1.04,1.91,2.74,3786.0,-73.57,83.038,93.3744099378882,1.91,370.41,107.16,14.51,3.16,1.35,0.32,1.04,2.74
2021-03-16 00:00:00+00:00,2021-03-16 00:00:00+00:00,1.84,2.49,2.82,5226.0,-75.13,83.086,90.88981366459628,2.49,515.0,147.47,13.22,1.59,0.5,0.16,1.84,2.82
2021-03-17 00:00:00+00:00,2021-03-17 00:00:00+00:00,0.54,1.96,3.75,6667.0,-75.77,83.134,88.40521739130435,1.96,274.59,82.32,23.65,6.65,2.66,0.46,0.54,3.75
2021-03-18 00:00:00+00:00,2021-03-18 00:00:00+00:00,0.94,2.53,4.5,8107.0,-73.97,83.182,85.92062111801242,2.53,345.35,103.51,25.4,7.18,2.93,0.62,0.94,4.5
2021-03-19 00:00:00+00:00,2021-03-19 00:00:00+00:00,0.57,2.09,4.03,794.0,-77.67,83.23,83.43602484472049,2.09,290.51,86.77,23.77,6.89,3.06,0.76,0.57,4.03
2021-03-20 00:00:00+00:00,2021-03-20 00:00:00+00:00,0.62,2.51,4.35,2233.0,-76.6,83.27799999999999,80.95142857142858,2.51,303.31,92.19,25.6,7.64,2.9,0.64,0.62,4.35
2021-03-21 00:00:00+00:00,2021-03-21 00:00:00+00:00,1.08,3.51,6.41,3674.0,-78.5,83.326,78.46683229813664,3.51,383.56,115.69,33.25,6.5,2.5949999999999998,0.49,1.08,6.41
2021-03-22 00:00:00+00:00,2021-03-22 00:00:00+00:00,0.61,1.7,3.14,5114.0,-78.3,83.374,75.98223602484472,1.7,290.28,85.76,17.26,5.36,2.29,0.34,0.61,3.14
2021-03-23 00:00:00+00:00,2021-03-23 00:00:00+00:00,0.22,1.07,2.28,6553.0,-83.1,83.422,73.4976397515528,1.07,210.73,62.71,14.16,4.62,1.89,0.44,0.22,2.28
2021-03-24 00:00:00+00:00,2021-03-24 00:00:00+00:00,0.6,1.02,1.25,7994.0,-82.93,83.47,71.01304347826087,1.02,303.77,86.02,7.96,1.12,0.35,0.11,0.6,1.25
2021-03-25 00:00:00+00:00,2021-03-25 00:00:00+00:00,0.91,1.39,1.68,9434.0,-76.07,83.518,68.52844720496894,1.39,396.62,108.57,10.32,1.11,0.44,0.15,0.91,1.68
2021-03-26 00:00:00+00:00,2021-03-26 00:00:00+00:00,1.62,2.42,3.07,10875.0,-76.87,83.566,66.04385093167701,2.42,475.42,137.86,15.95,2.34,1.03,0.27,1.62,3.07
2021-03-27 00:00:00+00:00,2021-03-27 00:00:00+00:00,1.51,2.14,2.62,12315.0,-77.47,83.614,63.55925465838509,2.14,457.75,131.45,12.83,1.93,0.75,0.18,1.54,2.66
2021-03-28 00:00:00+00:00,2021-03-28 00:00:00+00:00,0.39,0.81,1.22,13754.0,-74.87,83.662,61.074658385093166,0.81,257.85,72.53,8.43,1.55,0.67,0.13,0.39,1.22
2021-03-29 00:00:00+00:00,2021-03-29 00:00:00+00:00,0.66,1.13,1.67,15194.0,-75.27,83.71,58.59006211180124,1.13,306.27,86.83,9.92,2.02,0.91,0.19,0.65,1.67
2021-03-30 00:00:00+00:00,2021-03-30 00:00:00+00:00,4.38,6.54,7.9,16634.0,-80.3,83.758,56.10546583850932,6.54,901.08,266.41,39.92,5.91,2.05,0.41,4.38,7.9
2021-03-31 00:00:00+00:00,2021-03-31 00:00:00+00:00,2.44,4.01,5.41,18075.0,-78.43,83.806,53.62086956521739,4.01,605.21,174.69,27.95,5.33,2.12,0.51,2.44,5.41
2021-04-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2.31,3.47,4.21,19515.0,-80.0,83.854,51.13627329192546,3.47,578.16,169.09,22.83,3.06,1.14,0.2,2.31,4.2
2021-04-02 00:00:00+00:00,2021-04-02 00:00:00+00:00,2.87,3.76,4.36,20955.0,-80.13,83.902,48.651677018633535,3.76,670.12,194.77,19.9,2.21,0.93,0.18,2.87,4.36
2021-04-03 00:00:00+00:00,2021-04-03 00:00:00+00:00,4.67,5.85,6.21,22394.0,-79.27,83.95,46.167080745341615,5.85,939.99,275.29,29.45,1.76,0.57,0.14,4.67,6.21
2021-04-04 00:00:00+00:00,2021-04-04 00:00:00+00:00,5.13,6.24,6.54,23835.0,-82.33,83.998,43.68248447204969,6.24,1015.95,296.65,27.4,1.61,0.46,0.12,5.13,6.54
2021-04-05 00:00:00+00:00,2021-04-05 00:00:00+00:00,10.02,12.92,14.32,25274.0,-76.13,84.046,41.19788819875776,12.92,1791.45,525.89,64.15,6.61,1.95,0.48,10.02,14.32
2021-04-06 00:00:00+00:00,2021-04-06 00:00:00+00:00,0.81,1.51,2.27,26715.0,-74.63,84.09400000000001,38.71329192546583,1.51,342.1,99.21,13.01,2.69,1.14,0.22,0.81,2.27
2021-04-07 00:00:00+00:00,2021-04-07 00:00:00+00:00,0.02,0.12,0.33,28153.0,-77.43,84.142,36.22869565217391,0.12,125.14,35.74,4.72,0.99,0.39,0.08,0.02,0.33
2021-04-08 00:00:00+00:00,2021-04-08 00:00:00+00:00,1.3,1.93,2.38,29594.0,-79.33,84.19,33.744099378881984,1.93,433.9,124.43,11.06,1.91,0.64,0.16,1.3,2.38
2021-04-09 00:00:00+00:00,2021-04-09 00:00:00+00:00,6.67,8.54,9.15,1191.0,-79.7,83.8,100.0,8.54,1270.13,371.54,42.83,3.05,0.94,0.21,6.67,9.15
2021-04-10 00:00:00+00:00,2021-04-10 00:00:00+00:00,0.66,1.17,1.58,2631.0,-77.37,74.33,92.63,1.17,307.95,87.39,9.84,1.51,0.66,0.15,0.66,1.58
2021-04-11 00:00:00+00:00,2021-04-11 00:00:00+00:00,0.0,0.04,0.17,4069.27,-78.67,68.57,47.63,0.04,159.73,22.63,3.93,0.93,0.39,0.05,0.0,0.17
2021-04-12 00:00:00+00:00,2021-04-12 00:00:00+00:00,0.19,0.79,1.32,5510.0,-71.83,67.87,61.17,0.79,212.19,57.47,10.75,2.31,0.9,0.26,0.19,1.32
2021-04-13 00:00:00+00:00,2021-04-13 00:00:00+00:00,0.93,1.72,2.18,6950.0,-73.2,70.9,92.63,1.72,373.84,106.26,14.19,1.94,0.72,0.19,0.93,2.18
2021-04-14 00:00:00+00:00,2021-04-14 00:00:00+00:00,0.05,0.32,0.63,8391.0,-78.6,79.33,47.4,0.32,174.16,49.06,6.22,1.24,0.52,0.11,0.05,0.63
2021-04-15 00:00:00+00:00,2021-04-15 00:00:00+00:00,1.29,2.33,3.12,9831.0,-72.93,78.1,57.7,2.33,417.45,121.27,19.02,3.1,1.21,0.28,1.29,3.12
2021-04-16 00:00:00+00:00,2021-04-16 00:00:00+00:00,3.48,5.13,6.05,11271.0,-73.7,76.63,73.9,5.13,772.09,225.88,31.48,3.99,1.36,0.25,3.49,6.06
2021-04-17 00:00:00+00:00,2021-04-17 00:00:00+00:00,2.66,4.5,5.77,12710.0,-72.33,72.93,100.0,4.5,637.41,188.0,31.34,5.4,1.9,0.41,2.66,5.77
2021-04-18 00:00:00+00:00,2021-04-18 00:00:00+00:00,10.06,13.64,15.14,14150.0,-73.03,71.47,100.0,13.64,1818.26,535.37,78.22,6.76,2.04,0.3,10.06,15.14
2021-04-19 00:00:00+00:00,2021-04-19 00:00:00+00:00,13.79,13.3,14.455,15591.0,-72.7,71.57,100.0,13.3,2395.94,709.7,73.555,7.77,1.71,0.36,13.79,14.455
2021-04-20 00:00:00+00:00,2021-04-20 00:00:00+00:00,9.86,12.96,13.77,17031.0,-72.3,74.1,88.23,12.96,1791.07,526.1,68.89,4.81,1.0,0.24,9.86,13.77
2021-04-21 00:00:00+00:00,2021-04-21 00:00:00+00:00,0.05,0.26,0.54,18471.0,-72.7,70.37,82.43,0.26,153.08,42.97,6.02,1.27,0.53,0.12,0.05,0.54
2021-04-22 00:00:00+00:00,2021-04-22 00:00:00+00:00,13.22,2.3449999999999998,2.81,19910.0,-72.67,68.73,81.4,2.2750000000000004,2327.72,687.5466666666666,14.715,8.856666666666666,3.3,0.44,13.126666666666667,2.79
2021-04-23 00:00:00+00:00,2021-04-23 00:00:00+00:00,3.19,4.43,5.08,21350.0,-73.53,69.4,74.2,4.29,865.59,225.93,23.41,2.99,0.98,0.17,2.95,5.04
2021-04-24 00:00:00+00:00,2021-04-24 00:00:00+00:00,12.72,16.72,18.17,22790.2,-72.07,70.57,94.37,16.56,1027.76,700.23,81.52,7.58,1.61,0.29,12.3,18.17
2021-04-25 00:00:00+00:00,2021-04-25 00:00:00+00:00,6.06,8.31,9.13,24231.0,-73.03,71.3,100.0,8.31,1189.93,347.31,45.3,4.33,1.24,0.22,6.06,9.13
2021-04-26 00:00:00+00:00,2021-04-26 00:00:00+00:00,12.23,16.71,18.13,25671.0,-74.27,71.67,100.0,16.71,2136.49,634.27,69.28368421052632,7.48,1.83,0.32,12.23,18.13
2021-04-27 00:00:00+00:00,2021-04-27 00:00:00+00:00,12.992105263157894,17.15842105263158,18.407368421052634,27110.0,-72.73,74.03,100.0,17.15842105263158,2253.587368421053,666.5289473684211,93.26736842105264,7.275,1.545,0.28,12.988421052631578,18.407368421052634
2021-04-28 00:00:00+00:00,2021-04-28 00:00:00+00:00,12.274624060150376,16.44421052631579,18.661761133603243,28550.0,-76.97,76.13,100.0,16.435639097744364,2398.67,717.53,89.59642857142856,7.07,1.26,0.24,12.258496240601502,18.659645748987856
2021-04-29 00:00:00+00:00,2021-04-29 00:00:00+00:00,11.557142857142857,15.73,18.916153846153847,29990.0,-75.33,72.77,100.0,15.712857142857143,2214.296153846154,661.3423076923077,82.08888888888889,9.368333333333332,2.93,0.41,11.528571428571428,18.911923076923078
2021-04-30 00:00:00+00:00,2021-04-30 00:00:00+00:00,11.401428571428571,15.778571428571428,17.462307692307693,31431.0,-74.93,74.37,100.0,15.600000000000001,2029.9223076923076,605.1546153846155,68.62730158730159,7.095,2.17,0.5575,11.187142857142858,17.453846153846154
2021-05-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,7.696666666666666,10.248333333333333,11.063333333333333,32871.0,-77.77,76.8,100.0,10.248333333333333,1267.2811538461538,414.49,55.16571428571429,9.12,1.41,0.26,7.696666666666666,11.063333333333333
2021-05-02 00:00:00+00:00,2021-05-02 00:00:00+00:00,1.93,2.74,3.24,34309.0,-80.13,76.7,100.0,2.74,504.64,146.36,17.12,2.0,0.79,0.17,1.93,3.24
